링크ID,위험도,위험등급,시군구,읍면동,도로명,도로길이_m,차로수_편도,사고건수,사망자수,중상자수,경상자수,부상신고자수
1120028400,0.00,1,서대문구,홍은동,모래내로연희로연결길,37,1,0,0,0,0,0
1120028500,0.16,1,서대문구,북가좌동,증가로20가길,177,1,2,0,0,2,0
1120028600,0.00,1,서대문구,북가좌동,증가로20가길,118,1,0,0,0,0,0
1120028700,0.00,1,서대문구,북가좌동,증가로12나길,26,1,0,0,0,0,0
1120028800,0.00,1,서대문구,북가좌동,증가로12나길,26,1,0,0,0,0,0
1120028900,0.43,1,서대문구,홍제동,모래내로24길,310,1,3,0,1,0,2
1120029000,0.42,1,서대문구,홍제동,모래내로24길,301,1,2,0,1,1,0
1120029100,0.91,1,서대문구,홍은동,명지대길,509,1,8,0,1,7,0
1120029200,0.06,1,서대문구,홍은동,명지대길,493,1,2,0,0,2,0
1120029300,0.47,1,서대문구,북가좌동,불광천길,254,1,1,0,1,0,0
1120029400,0.50,1,서대문구,북가좌동,불광천길,254,1,3,0,1,1,1
1120029700,0.04,1,서대문구,홍은동,백련사길,990,1,2,0,0,3,0
1120029800,0.00,1,서대문구,홍은동,백련사길,987,1,0,0,0,0,0
1120029900,0.69,1,서대문구,홍제동,통일로34길,362,2,5,0,1,6,1
1120030000,0.38,1,서대문구,홍제동,통일로34길,367,2,4,0,0,5,1
1120030100,0.00,1,서대문구,홍은동,연희로39길,292,1,0,0,0,0,0
1120030200,0.00,1,서대문구,홍은동,연희로39길,253,1,0,0,0,0,0
1120030300,0.31,1,서대문구,홍은동,연희로39길,280,1,4,0,0,4,1
1120030400,0.00,1,서대문구,홍은동,연희로39길,280,1,0,0,0,0,0
1120030500,0.00,1,서대문구,홍은동,연희로39길,65,1,0,0,0,0,0
1120030600,0.00,1,서대문구,홍은동,연희로39길,104,1,0,0,0,0,0
1120030700,3.00,2,서대문구,홍제동,홍제내길,1200,1,15,0,5,10,3
1120030800,1.33,1,서대문구,홍제동,홍제내길,1219,1,8,1,1,11,0
1120030900,3.16,3,서대문구,홍제동,내부순환로,512,1,5,1,2,3,0
1120031000,1.24,2,서대문구,홍은동,내부순환로,542,1,6,0,2,10,1
1120031100,6.17,2,서대문구,홍제동,세무서길,601,1,14,0,5,11,0
1120031200,5.14,2,서대문구,홍제동,세무서길,623,1,11,0,5,6,3
1120031300,0.00,1,서대문구,홍제동,통일로,79,1,0,0,0,0,0
1120031600,0.70,1,서대문구,홍제동,인왕시장길,266,1,5,0,1,3,1
1120031700,1.26,1,서대문구,홍제동,인왕시장길,268,1,6,0,2,4,2
1120031800,0.00,1,서대문구,홍제동,통일로,79,1,0,0,0,0,0
1120031900,0.69,1,서대문구,홍은동,통일로,98,1,2,0,0,5,0
1120032000,13.07,3,서대문구,홍은동,통일로,89,1,5,1,0,6,0
1120032100,0.68,1,서대문구,홍은동,연희로41길,878,1,6,0,2,4,0
1120032200,0.14,1,서대문구,홍은동,연희로41길,873,1,1,0,1,0,0
1120032400,0.00,1,서대문구,홍은동,홍은중앙로,188,1,0,0,0,0,0
1120032500,0.25,1,서대문구,홍제동,세검정로4길,710,1,3,0,1,4,0
1120032600,0.18,1,서대문구,홍제동,세검정로4길,725,1,2,0,1,1,0
1120032700,0.71,1,서대문구,홍제동,홍은중앙로,330,1,1,0,2,0,0
1120032800,0.00,1,서대문구,홍은동,홍은중앙로,136,1,0,0,0,0,0
1120032900,0.32,1,서대문구,홍은동,통일로48가길,398,1,2,0,1,1,0
1120033000,0.02,1,서대문구,홍은동,통일로48가길,381,1,1,0,0,1,0
1120033100,0.95,1,서대문구,홍제동,내부순환로,462,1,7,0,2,5,2
1120033200,31.55,4,서대문구,홍제동,세검정로3길,139,2,9,0,6,3,1
1120033300,7.91,2,서대문구,홍제동,세검정로3길,138,2,4,0,3,1,0
1120033400,0.00,1,서대문구,홍은동,세검정로1길,42,2,0,0,0,0,0
1120033500,0.00,1,서대문구,홍은동,세검정로1길,42,2,0,0,0,0,0
1120033600,0.00,1,서대문구,홍은동,홍은중앙로,37,2,0,0,0,0,0
1120033700,0.38,1,서대문구,홍은동,홍은중앙로,37,1,1,0,0,2,0
1120033800,0.00,1,서대문구,홍은동,통일로48길통일로48가길,100,1,0,0,0,0,0
1120033900,0.00,1,서대문구,홍은동,통일로48길통일로48가길,110,1,0,0,0,0,0
1120034000,0.03,1,서대문구,홍은동,통일로48가길,235,1,1,0,0,1,0
1120034100,0.00,1,서대문구,홍은동,통일로48가길,238,1,0,0,0,0,0
1120034200,1.63,2,서대문구,홍제동,내부순환로,519,1,5,0,3,7,0
1120034300,2.71,1,서대문구,홍은동,세검정로1길,196,1,6,0,2,2,3
1120034400,2.79,1,서대문구,홍은동,세검정로1길,197,1,6,0,2,3,1
1120034500,0.00,1,서대문구,홍제동,홍은중앙로,196,1,0,0,0,0,0
1120034600,0.00,1,서대문구,홍은동,홍은중앙로,182,1,0,0,0,0,0
1120034700,0.00,1,서대문구,홍은동,통일로48길,236,1,0,0,0,0,0
1120034800,0.00,1,서대문구,홍은동,통일로48길,247,1,0,0,0,0,0
1120034900,0.00,1,서대문구,홍은동,통일로48길,62,1,0,0,0,0,0
1120035000,0.27,1,서대문구,홍은동,통일로48길,65,1,2,0,0,2,1
1120035100,0.24,1,서대문구,홍은동,통일로48길,528,1,2,0,1,1,0
1120035200,0.01,1,서대문구,홍은동,통일로48길,540,1,1,0,0,1,0
1120035300,0.77,1,서대문구,홍은동,홍은중앙로,157,1,1,0,1,0,0
1120035400,0.02,1,서대문구,홍은동,홍은중앙로,165,1,1,0,0,0,1
1120035500,0.66,1,서대문구,홍제동,간호대로,280,1,4,0,1,3,0
1120035600,0.11,1,서대문구,홍제동,간호대로,280,1,3,0,0,2,1
1120035700,0.20,1,서대문구,홍제동,홍은중앙로,1010,1,6,0,1,3,2
1120035800,0.61,1,서대문구,홍은동,홍은중앙로,1009,1,9,0,1,10,1
1120035900,0.00,1,서대문구,신촌동,성산로연희로26길사이,186,1,0,0,0,0,0
1120036000,0.00,1,서대문구,신촌동,성산로연희로26길사이,200,1,0,0,0,0,0
1130002903,4.42,2,서대문구,창천동,신촌로,59,5,5,0,1,5,0
1130003001,30.92,4,서대문구,창천동,신촌로,336,4,27,0,8,30,6
1130003002,24.21,4,서대문구,창천동,신촌로,101,4,16,0,3,17,2
1130003003,0.00,1,서대문구,창천동,신촌로,55,4,0,0,0,0,0
1130003101,4.34,2,서대문구,창천동,신촌로,58,7,3,0,2,1,1
1130003102,17.79,3,서대문구,대현동,신촌로,501,4,28,0,6,31,2
1130003201,8.46,2,서대문구,창천동,신촌로,62,4,4,0,2,3,0
1130003600,12.88,3,서대문구,북아현동,신촌로,278,4,14,0,5,10,2
1130003704,13.84,3,서대문구,창천동,양화로,88,4,8,0,3,6,1
1130005501,1.65,2,서대문구,연희동,내부순환로,1313,3,10,0,4,13,2
1130005502,5.82,3,서대문구,연희동,내부순환로,808,3,13,0,6,16,6
1130006502,1.33,2,서대문구,연희동,내부순환로,521,3,7,0,2,8,3
1130009601,1.29,1,서대문구,북아현동,북아현로,428,1,4,0,2,5,1
1130015002,8.46,2,서대문구,창천동,백범로,70,3,6,0,2,10,0
1130016102,121.12,4,서대문구,창천동,서강로,73,3,21,0,8,18,3
1130017701,0.00,1,서대문구,창천동,연세로,47,2,0,0,0,0,0
1130017702,0.73,1,서대문구,창천동,연세로,180,1,3,0,1,1,1
1130017801,2.60,1,서대문구,창천동,연세로,45,1,1,0,1,0,0
1130017802,3.04,2,서대문구,창천동,연세로,180,1,5,0,2,3,0
1130019501,2.46,1,서대문구,북아현동,북아현로,553,1,11,0,3,6,3
1130019502,1.28,1,서대문구,북아현동,북아현로,426,1,5,0,2,3,1
1130019600,15.97,3,서대문구,북아현동,북아현로,559,1,20,0,8,17,3
1130021304,0.00,1,서대문구,연희동,동교로,47,1,0,0,0,0,0
1130021306,0.62,1,서대문구,연희동,연희맛로,241,1,3,0,1,2,0
1130021307,3.82,2,서대문구,연희동,연희맛로,249,1,9,0,2,11,2
1130021308,0.27,1,서대문구,연희동,동교로,104,1,2,0,0,2,0
1130021309,0.00,1,서대문구,연희동,연희맛로,55,1,0,0,0,0,0
1130021404,0.00,1,서대문구,연희동,동교로,47,1,0,0,0,0,0
1130021406,1.57,1,서대문구,연희동,연희맛로,241,1,8,0,1,6,1
1130021407,2.50,1,서대문구,연희동,연희맛로,250,1,6,0,2,5,1
1130021408,0.07,1,서대문구,연희동,동교로,103,1,1,0,0,1,0
1130021409,2.19,1,서대문구,연희동,연희맛로,55,1,1,0,1,0,0
1130021504,0.08,1,서대문구,연희동,성산로,90,1,1,0,0,1,0
1130021605,1.07,1,서대문구,연희동,성산로,57,1,3,0,0,3,2
1130022102,0.72,1,서대문구,연희동,성산로,654,2,6,0,1,13,1
1130022203,0.26,1,서대문구,연희동,성산로,637,2,5,0,1,1,4
1130022902,0.76,1,서대문구,남가좌동,모래내로,153,1,1,0,1,0,0
1130023002,1.40,1,서대문구,남가좌동,모래내로,160,1,3,0,0,11,0
1130025303,0.03,1,서대문구,북가좌동,불광천길성중길사이길,106,1,1,0,0,0,1
1130025403,19.76,3,서대문구,북가좌동,불광천길성중길사이길,104,1,6,0,4,9,0
1210000101,4.48,2,서초구,우면동,중앙로,879,4,9,0,7,16,1
1210000102,4.40,2,서초구,우면동,중앙로,81,3,4,0,2,6,0
1210000201,0.63,1,서초구,우면동,중앙로,877,4,5,0,2,4,0
1210000202,0.00,1,서초구,우면동,중앙로,84,3,0,0,0,0,0
1210000301,0.87,1,서초구,우면동,우면산로,235,2,4,0,0,7,0
1210000401,0.52,1,서초구,우면동,우면산로,240,2,1,0,1,0,0
1210000701,44.50,4,서초구,원지동,경부고속도로,2874,5,71,2,30,150,26
1210000702,0.23,1,서초구,양재동,경부고속도로,128,5,2,0,0,2,0
1210000800,8.15,4,서초구,원지동,경부고속도로,311,4,5,0,5,5,0
1210000901,41.88,4,서초구,양재동,양재대로,161,4,17,0,7,15,0
1210000902,23.28,4,서초구,양재동,양재대로,154,6,17,0,4,21,1
1210001001,33.44,4,서초구,양재동,양재대로,166,4,17,0,6,18,1
1210001002,16.73,3,서초구,양재동,양재대로,154,5,15,0,1,25,2
1210001100,16.22,3,서초구,양재동,양재대로,90,5,13,0,0,16,0
1210001200,13.20,3,서초구,양재동,양재대로,51,5,9,0,0,11,0
1210001300,0.00,1,서초구,양재동,경부고속도로,325,1,0,0,0,0,0
1210001400,0.00,1,서초구,양재동,경부고속도로,377,2,0,0,0,0,0
1210001500,0.04,1,서초구,양재동,경부고속도로,377,1,2,0,0,1,2
1210001600,0.02,1,서초구,양재동,경부고속도로,296,1,1,0,0,1,0
1210001901,0.10,1,서초구,양재동,경부고속도로,253,4,2,0,0,2,3
1210001902,0.06,1,서초구,양재동,경부고속도로,126,5,1,0,0,1,0
1210001903,0.00,1,서초구,양재동,경부고속도로,241,5,0,0,0,0,0
1210002001,0.06,1,서초구,양재동,경부고속도로,226,4,1,0,0,0,4
1210002002,0.06,1,서초구,양재동,경부고속도로,116,5,1,0,0,1,0
1210002003,0.00,1,서초구,양재동,경부고속도로,239,4,0,0,0,0,0
1210002100,0.32,1,서초구,양재동,경부고속도로,389,1,1,0,1,0,0
1210002200,0.15,1,서초구,양재동,경부고속도로,299,1,1,0,0,0,13
1210002300,0.44,1,서초구,양재동,경부고속도로,286,1,1,0,1,0,0
1210002400,0.01,1,서초구,양재동,경부고속도로,819,1,1,0,0,1,1
1210002501,21.07,4,서초구,양재동,양재대로,127,6,20,0,0,22,4
1210002601,11.57,3,서초구,양재동,양재대로,124,7,14,0,1,17,7
1210002702,25.13,4,서초구,양재동,양재대로,961,4,35,0,12,51,3
1210002802,3.30,2,서초구,염곡동,양재대로,961,4,16,0,4,20,2
1210002900,0.00,1,서초구,양재동,경부고속도로,1991,5,0,0,0,0,0
1210003000,0.01,1,서초구,양재동,경부고속도로,2040,5,2,0,0,2,0
1210003100,0.00,1,서초구,서초동,경부고속도로,315,1,0,0,0,0,0
1210003200,0.00,1,서초구,서초동,경부고속도로,253,1,0,0,0,0,0
1210003300,0.00,1,서초구,서초동,경부고속도로,189,1,0,0,0,0,0
1210003400,0.00,1,서초구,서초동,경부고속도로,395,1,0,0,0,0,0
1210003500,0.00,1,서초구,서초동,경부고속도로,238,1,0,0,0,0,0
1210003600,0.00,1,서초구,서초동,경부고속도로,278,1,0,0,0,0,0
1210003700,0.00,1,서초구,서초동,경부고속도로,331,1,0,0,0,0,0
1210003800,0.00,1,서초구,서초동,경부고속도로,172,1,0,0,0,0,0
1210003901,0.00,1,서초구,서초동,경부고속도로,170,4,0,0,0,0,0
1210003902,0.00,1,서초구,서초동,경부고속도로,119,5,0,0,0,0,0
1210003903,0.00,1,서초구,서초동,경부고속도로,153,4,0,0,0,0,0
1210004001,0.00,1,서초구,서초동,경부고속도로,238,5,0,0,0,0,0
1210004002,0.00,1,서초구,서초동,경부고속도로,97,5,0,0,0,0,0
1210004003,0.00,1,서초구,서초동,경부고속도로,214,4,0,0,0,0,0
1210004100,0.01,1,서초구,반포동,경부고속도로,1822,4,1,0,0,2,0
1210004200,0.00,1,서초구,서초동,경부고속도로,1740,4,0,0,0,0,0
1210004500,3.74,3,서초구,반포동,올림픽대로,1104,4,14,0,5,17,1
1210004600,2.03,2,서초구,반포동,올림픽대로,989,4,11,0,3,17,2
1210004701,0.00,1,서초구,반포동,경부고속도로,282,5,0,0,0,0,0
1210004702,0.00,1,서초구,반포동,경부고속도로,437,4,0,0,0,0,0
1210004703,0.00,1,서초구,반포동,경부고속도로,518,4,0,0,0,0,0
1210004801,0.00,1,서초구,반포동,경부고속도로,291,5,0,0,0,0,0
1210004802,0.00,1,서초구,반포동,경부고속도로,1562,4,0,0,0,0,0
1210004901,10.84,4,서초구,반포동,올림픽대로,309,4,11,0,5,19,2
1210004902,5.53,3,서초구,반포동,올림픽대로,920,4,16,0,6,18,2
1210005001,20.32,4,서초구,반포동,올림픽대로,543,4,21,0,12,30,1
1210005101,0.00,1,서초구,잠원동,경부고속도로,674,4,0,0,0,0,0
1210005102,0.00,1,서초구,잠원동,경부고속도로,505,2,0,0,0,0,0
1210005301,22.32,4,서초구,잠원동,올림픽대로,1123,5,38,0,11,57,9
1210005304,0.40,1,서초구,잠원동,올림픽대로,383,4,3,0,1,2,0
1210005305,0.29,1,서초구,잠원동,올림픽대로,223,4,3,0,0,3,0
1210005401,7.54,4,서초구,반포동,올림픽대로,572,4,11,0,6,15,1
1210005402,25.24,4,서초구,잠원동,올림픽대로,1341,5,34,0,18,56,3
1210005403,1.53,2,서초구,잠원동,올림픽대로,626,4,3,0,4,3,0
1210005600,2.70,1,서초구,잠원동,강남대로,282,1,8,0,0,14,0
1210005701,0.00,1,서초구,잠원동,경부고속도로,371,1,0,0,0,0,0
1210005702,7.73,2,서초구,잠원동,강남대로,66,3,3,0,2,4,0
1210006000,0.46,1,서초구,잠원동,강남대로,214,1,5,0,0,4,2
1210006202,0.26,1,서초구,잠원동,강남대로,77,4,1,0,0,3,0
1210006601,0.13,1,서초구,내곡동,언주로,548,3,2,0,0,5,2
1210006602,0.04,1,서초구,내곡동,언주로,913,3,2,0,0,3,0
1210006603,0.93,1,서초구,내곡동,언주로,574,2,4,0,2,5,0
1210006701,0.00,1,서초구,내곡동,언주로,544,3,0,0,0,0,0
1210006702,0.77,1,서초구,내곡동,언주로,1133,3,7,0,2,10,0
1210006703,0.68,1,서초구,내곡동,언주로,185,3,1,0,1,1,0
1210006705,0.00,1,서초구,내곡동,언주로,54,4,0,0,0,0,0
1210006802,2.69,1,서초구,양재동,헌릉로,179,4,3,0,2,2,0
1210006803,0.76,1,서초구,양재동,헌릉로,187,7,2,0,1,3,0
1210006805,21.08,4,서초구,양재동,헌릉로,2473,4,42,0,22,41,3
1210006902,4.45,2,서초구,염곡동,헌릉로,179,3,4,0,3,7,0
1210006903,5.05,2,서초구,염곡동,헌릉로,185,6,7,0,3,6,0
1210006904,10.69,3,서초구,내곡동,헌릉로,2674,4,39,4,7,40,5
1210007201,22.90,4,서초구,양재동,매헌로,238,3,19,0,6,26,1
1210007202,20.57,4,서초구,양재동,매헌로,537,2,14,0,10,7,1
1210007301,7.30,2,서초구,양재동,매헌로,238,3,11,0,3,18,1
1210007302,0.99,1,서초구,양재동,매헌로,519,2,8,0,1,8,0
1210007401,2.81,1,서초구,우면동,태봉로,103,2,4,0,1,8,0
1210007402,0.56,1,서초구,우면동,태봉로,216,2,1,0,1,0,0
1210007403,3.79,2,서초구,우면동,태봉로,586,3,10,0,4,7,1
1210007404,3.82,2,서초구,우면동,태봉로,313,2,7,0,3,4,0
1210007405,2.12,1,서초구,우면동,태봉로,406,2,8,0,2,9,0
1210007501,3.61,2,서초구,우면동,태봉로,85,3,5,0,1,7,0
1210007502,4.81,2,서초구,우면동,태봉로,220,2,4,0,3,3,2
1210007503,2.26,1,서초구,우면동,태봉로,587,3,8,0,3,10,1
1210007504,1.28,1,서초구,우면동,태봉로,315,2,7,0,1,7,0
1210007505,0.11,1,서초구,우면동,태봉로,406,2,3,0,0,3,1
1210007602,1.02,1,서초구,양재동,강남대로,155,4,3,0,1,3,0
1210007603,22.45,4,서초구,양재동,강남대로,270,5,16,1,6,14,0
1210007702,0.18,1,서초구,양재동,강남대로,155,2,2,0,0,2,4
1210007703,7.61,2,서초구,양재동,강남대로,270,5,10,1,2,11,0
1210007802,0.17,1,서초구,내곡동,언주로,788,2,2,0,1,2,1
1210007803,0.05,1,서초구,내곡동,언주로,555,2,2,0,0,2,0
1210007901,0.02,1,서초구,내곡동,언주로,281,2,1,0,0,1,0
1210007902,0.04,1,서초구,내곡동,언주로,635,2,2,0,0,2,0
1210007903,0.00,1,서초구,내곡동,언주로,549,2,0,0,0,0,0
1210008200,4.41,2,서초구,양재동,매헌로,458,1,10,0,4,13,2
1210008300,7.39,2,서초구,양재동,매헌로,454,1,12,0,5,8,1
1210008400,23.08,4,서초구,양재동,강남대로,143,6,12,0,5,8,0
1210008500,12.54,3,서초구,양재동,강남대로,141,5,9,0,4,9,0
1210008600,4.45,2,서초구,양재동,바우뫼로12길,543,2,10,0,5,2,4
1210008700,0.27,1,서초구,양재동,바우뫼로12길,542,2,3,0,1,2,0
1210008801,0.45,1,서초구,우면동,우면산로,507,2,3,0,1,7,0
1210008802,0.00,1,서초구,우면동,우면산로,79,2,0,0,0,0,0
1210008803,2.51,2,서초구,우면동,우면산로,2300,2,15,0,6,19,0
1210008901,0.26,1,서초구,우면동,우면산로,513,2,2,0,1,1,0
1210008902,0.09,1,서초구,우면동,우면산로,79,2,1,0,0,0,2
1210008903,11.82,4,서초구,우면동,우면산로,2299,2,25,1,16,25,3
1210009001,0.00,1,서초구,우면동,바우뫼로1길,308,1,0,0,0,0,0
1210009002,0.00,1,서초구,우면동,바우뫼로,44,1,0,0,0,0,0
1210009003,1.40,1,서초구,우면동,바우뫼로,471,2,8,0,2,5,1
1210009101,0.00,1,서초구,우면동,바우뫼로1길,331,1,0,0,0,0,0
1210009102,0.00,1,서초구,우면동,바우뫼로,44,1,0,0,0,0,0
1210009103,1.34,1,서초구,우면동,바우뫼로,469,2,5,0,2,8,0
1210009201,11.72,3,서초구,양재동,동산로,291,2,13,0,5,8,1
1210009202,0.55,1,서초구,양재동,동산로,331,1,4,0,1,3,0
1210009203,0.30,1,서초구,양재동,동산로,222,1,4,0,0,3,1
1210009204,18.62,3,서초구,양재동,동산로,131,1,5,0,5,4,0
1210009301,1.80,1,서초구,양재동,동산로,291,1,4,0,2,3,0
1210009302,1.50,1,서초구,양재동,동산로,328,1,4,0,2,1,1
1210009303,0.66,1,서초구,양재동,동산로,225,1,3,0,1,2,0
1210009304,7.88,2,서초구,양재동,동산로,131,2,1,1,0,0,0
1210009400,22.46,4,서초구,양재동,강남대로,452,4,19,0,10,13,2
1210009500,7.84,2,서초구,양재동,강남대로,449,4,11,0,7,6,1
1210009600,0.27,1,서초구,우면동,바우뫼로12길,232,2,3,0,0,3,0
1210009700,0.00,1,서초구,우면동,바우뫼로12길,228,2,0,0,0,0,0
1210009801,5.06,2,서초구,방배동,남부순환로,624,4,19,1,1,21,4
1210009802,5.45,2,서초구,방배동,남부순환로,863,4,21,0,4,27,2
1210009902,15.73,3,서초구,방배동,남부순환로,624,4,22,1,8,19,5
1210009903,17.56,3,서초구,방배동,남부순환로,853,4,19,0,11,20,4
1210010001,0.17,1,서초구,양재동,양재천로,689,1,1,0,1,0,0
1210010002,11.83,3,서초구,양재동,양재천로,162,1,5,0,4,7,5
1210010101,0.19,1,서초구,양재동,양재천로,688,1,3,0,1,1,1
1210010102,0.17,1,서초구,양재동,양재천로,161,1,2,0,0,2,0
1210010200,3.40,2,서초구,양재동,강남대로,214,4,7,0,2,7,1
1210010300,0.00,1,서초구,양재동,강남대로,214,5,0,0,0,0,0
1210010401,12.62,3,서초구,양재동,바우뫼로,31,2,3,0,3,3,0
1210010402,0.08,1,서초구,양재동,바우뫼로,82,2,1,0,0,1,0
1210010403,12.59,3,서초구,양재동,바우뫼로,864,2,20,1,9,9,4
1210010501,0.18,1,서초구,양재동,바우뫼로,113,2,1,0,0,3,0
1210010502,3.02,2,서초구,양재동,바우뫼로,862,2,7,0,5,9,0
1210010601,0.02,1,서초구,양재동,마방로,329,2,1,0,0,1,0
1210010602,3.30,2,서초구,양재동,마방로,219,2,2,0,3,0,0
1210010603,2.32,1,서초구,양재동,마방로,214,2,3,0,2,2,0
1210010701,6.19,2,서초구,양재동,마방로,340,2,9,0,4,5,0
1210010702,0.00,1,서초구,양재동,마방로,219,2,0,0,0,0,0
1210010703,5.42,2,서초구,양재동,마방로,208,2,5,0,3,3,0
1210010802,0.06,1,서초구,방배동,남부순환로,108,2,1,0,0,1,0
1210010803,0.04,1,서초구,방배동,남부순환로,285,2,2,0,0,1,1
1210010902,2.19,1,서초구,방배동,남부순환로,108,2,6,0,1,4,1
1210010903,1.45,1,서초구,방배동,남부순환로,287,2,9,0,1,7,2
1210011000,2.92,1,서초구,방배동,남부순환로,528,4,13,0,3,17,5
1210011100,4.19,2,서초구,서초동,남부순환로,528,4,12,0,3,19,1
1210011201,10.21,3,서초구,양재동,강남대로,273,4,13,0,4,15,0
1210011300,4.32,2,서초구,양재동,강남대로,273,5,5,1,1,3,0
