관측일자,,지점명,평균기온(℃),최저기온(℃),최대기온(℃),평균습도(%),최저습도(%),최고습도(%),평균풍속(m/s),최대풍속(m/s),강수량(mm)
20140907,성동,25.6,20.9,32.3,67.6,30.9,89.1,1.4,3.5,0,
20140907,성북,25.8,21.1,32.3,69.9,42.7,89.7,0.5,3.5,0,
20140907,송파,25.4,19.7,32.3,70.1,36.8,91.7,0.6,2.6,0,
20140907,양천,25.9,21.3,31.5,70.1,44.3,88,0.8,4.2,0,
20140907,영등포,25.3,21.2,30.7,76.6,47.5,93.2,1.8,5.2,0,
20140907,용산,26.2,22,32.4,68.9,39.9,86.1,1.2,4.7,0,
20140907,은평,25.2,20.9,30.6,63.4,40.2,78.7,0.9,3.8,0,
20140907,종로,25.7,21.6,31.9,70.1,44.4,87.2,0.3,3.7,0,
20140907,중구,24.7,19.7,31.5,73.2,41.9,93.7,0.3,3.8,0,
20140907,중랑,25.5,20.9,31.9,70.2,41.1,88.6,0.8,3.5,0,
20140908,강남,25,21.4,29.5,71.7,42.5,89.9,0.6,3.5,0,
20140908,강동,25.5,21.4,29.9,71.7,44.1,92.1,1.2,4.5,0,
20140908,강북,25.6,21.8,30.7,67.9,40.4,86.8,1.2,4.6,0,
20140908,강서,25,21.8,29.8,75.6,42.9,92.1,1.4,4.1,0,
20140908,관악,25.3,22.6,29.7,63.9,37.9,79.1,1.1,4.1,0,
20140908,광진,25.6,21.4,31.3,70.3,42.3,88.9,1.5,4.6,0,
20140908,구로,25.1,22.2,29.1,76.9,46.9,94.1,1.8,5.7,0,
20140908,금천,24.9,21.7,29.8,79.7,49.1,95.8,1.9,5.3,0,
20140908,남산,24.2,20.5,29,90,64.7,99.9,1.1,4.2,0,
20140908,노원,25.4,21,31.7,73.8,38.6,99.9,0.9,3.2,0,
20140908,도봉,24.5,19.9,31,73.5,39.8,95.8,0.4,3.5,0,
20140908,동대문,25.4,21.2,30.7,71.3,41.5,89.9,2,5.4,0,
20140908,동작,25.8,22.7,30.2,65.7,34.8,83.5,1.7,5.7,0,
20140908,마포,24.8,21.2,30.6,75.6,45.8,91.4,1,4.1,0,
20140908,서대문,24.8,21.4,30.2,76.3,46.2,94,0.8,4.8,0,
20140908,서초,26,22.4,30.3,69.2,45.8,86.2,1.8,5.3,0,
20140908,성동,25.4,21.7,30.9,66.2,36.4,86,1.7,5,0,
20140908,성북,25.5,21.6,30.5,71.8,44.7,90.4,1.1,5,0,
20140908,송파,24.1,20.9,29.5,69.5,40.5,90.7,1.1,4.4,0,
20140908,양천,25.6,22.1,30.9,69.4,36.9,86.3,0.9,4.9,0,
20140908,영등포,25.2,22.2,29.8,74.9,40.9,90.7,2.2,6,0,
20140908,용산,25.8,22.7,29.7,69.1,41.3,85.5,1.6,4.9,0,
20140908,은평,24.9,21.6,29.4,65,40.1,80.2,1.4,5.4,0,
20140908,종로,25.6,22.3,31,71.3,42.6,87.5,0.6,3.7,0,
20140908,중구,24.5,20.6,30.1,73.5,43.4,93.8,0.8,4.8,0,
20140908,중랑,25.3,21.6,30.3,70.5,39.4,87.8,1.4,4.8,0,
20140909,강남,24.1,21.6,28.4,64.2,37.3,86.2,0.7,4.6,0,
20140909,강동,24.3,20.9,28.1,64.7,39.6,88.8,1.2,5,0,
20140909,강북,24.4,21.7,28.8,59.9,28.3,83,1.1,5,0,
20140909,강서,23.8,20.4,28.1,69.5,35,93.3,1.4,4.4,0,
20140909,관악,24.1,21.6,28.6,56.3,25.6,81.9,1.3,4.8,0,
20140909,광진,24.6,21.5,28.8,62.6,36.1,87,1.4,4.6,0,
20140909,구로,23.9,20.9,27.9,68.1,36,94.9,1.4,6.3,0,
20140909,금천,24,20.2,28.3,68.5,37.6,94,1.9,5.3,0,
20140909,남산,23,19.3,27.7,83.9,57.1,99.9,1.2,4,0,
20140909,노원,24.4,20.6,30.3,66.7,31.9,95.8,0.8,3.2,0,
20140909,도봉,23.5,18.6,29.7,66.6,30.9,92.2,0.5,3.3,0,
20140909,동대문,24.2,20.8,29.5,63.2,36.5,85.5,1.8,5.4,0,
20140909,동작,24.6,21.9,28.6,60.4,29.3,88.2,1.6,5.8,0,
20140909,마포,23.5,20,28.7,69.7,34.6,95.2,1,4,0,
20140909,서대문,23.3,19.6,28.2,72,34.3,98.8,0.8,4.5,0,
20140909,서초,24.9,20.8,29.1,61.2,33.8,86.9,1.8,5.5,0,
20140909,성동,24.7,21.7,29.2,57.4,28.8,83.6,1.6,4.7,0,
20140909,성북,24.4,21.4,29.2,62.6,35.9,86.7,1,4.8,0,
20140909,송파,24.4,20.5,29,73.2,35.1,87,1.2,4.4,0,
20140909,양천,24.3,20.9,29,62.5,30.5,86.2,1.5,4.4,0,
20140909,영등포,23.8,20.9,27.6,68.7,37.3,93.6,2.3,6.4,0,
20140909,용산,24.7,22.3,28.9,63.5,34.4,88.1,1.6,5.2,0,
20140909,은평,23.6,20.3,27.6,59.6,28.2,84.4,1.1,5.1,0,
20140909,종로,24.4,20.8,29.1,65.4,36.2,92.1,0.7,4.1,0,
20140909,중구,23.3,19.3,28,67.8,37.5,93.2,0.7,4.8,0,
20140909,중랑,24.4,21.1,28.2,62.9,36.8,85.8,1.2,5,0,
20140910,강남,22.9,17.8,28.9,59.4,32.2,83.5,0.5,2.9,0,
20140910,강동,23.2,17.6,29.6,59.9,30.2,83,0.6,3.3,0,
20140910,강북,23.5,18.2,29.3,54.8,35.2,75.5,1,3.6,0,
20140910,강서,23,18.4,28,62.2,34.8,83,1.2,3.3,0,
20140910,관악,23.4,19.2,28.6,50.3,26.6,72.2,1,3.4,0,
20140910,광진,23.3,17.4,29.4,57.4,32.2,83,1.2,3.8,0,
20140910,구로,23.3,18.8,28,62.5,37.9,86.5,1.3,5.7,0,
20140910,금천,23.1,18,28.8,65,40.1,90.8,1.6,4.4,0,
20140910,남산,22.2,17,28.4,79.2,56.1,99.8,1.3,5.5,0,
20140910,노원,23.1,17.3,29.3,63.3,37.8,89,0.8,3.2,0,
20140910,도봉,22,15.7,29.6,64.4,37.2,90.2,0.4,2.7,0,
20140910,동대문,23.1,17.5,29.7,58.8,33.4,82.2,1.4,3.7,0,
20140910,동작,23.8,19.3,28.9,52.8,29.6,73.8,1.3,3.9,0,
20140910,마포,22.7,17.1,29.4,62,34.1,85.5,0.8,3.5,0,
20140910,서대문,22.4,17.2,28,62.8,40.5,85.8,0.7,4.5,0,
20140910,서초,23.9,18.7,29.9,56.1,32.7,79.6,1.5,5.1,0,
20140910,성동,23.3,18.3,29.5,51.9,26.8,77,1.5,3.1,0,
20140910,성북,23.3,17.9,29.8,57.5,35.4,79.1,0.5,3.6,0,
20140910,송파,22.6,16.1,28.9,57,28,83.1,0.7,3.2,0,
20140910,양천,23.7,19.2,28.9,56.4,30.4,78.4,1.2,4.5,0,
20140910,영등포,23.1,18.9,28.5,62.2,35.9,83.1,1.9,4.7,0,
20140910,용산,24,19.2,30.1,56.2,31,76.4,1.3,5.3,0,
20140910,은평,22.9,17.9,28.2,50.7,31.3,71.9,0.8,4,0,
20140910,종로,23.5,18.6,29.7,57.6,34.9,77.5,0.4,3.3,0,
20140910,중구,22.3,17,28.8,61.1,34.2,84.8,0.4,4.1,0,
20140910,중랑,23,17.8,28.5,58.3,34.3,79.2,0.8,3.4,0,
20140911,강남,20.4,19.8,22.3,76.6,65.6,78.4,0,0.6,0,
20140911,강동,20.6,19.7,22,76.1,70.4,79.6,0.2,2.2,0,
20140911,강북,21.1,20.2,22.3,64.1,59.2,67.4,0.6,1.7,0,
20140911,강서,20.5,19.9,21.4,78,74.5,83.7,0.5,1.5,0,
20140911,관악,21.7,21.3,22.5,59.1,57.2,61.7,0.1,0.7,0,
20140911,광진,20.8,19.8,22.2,71.4,67.4,75.3,0.8,1.8,0,
20140911,구로,21.4,20.7,22.3,76.7,73.3,78.9,0.2,1.4,0,
20140911,금천,20.4,19.8,21.6,80.2,77.3,82.1,1.2,2.1,0,
20140911,남산,19.4,18.6,20.5,91.1,85.7,94,0.8,1.3,0,
20140911,노원,20.2,19.9,21,78.5,72.4,80.9,0.4,1,0,
20140911,도봉,18.2,17.9,19.3,81.8,75.4,83.6,0,0,0,
20140911,동대문,20.2,19.3,22.2,74.8,66.3,78.1,1.8,2.5,0,
20140911,동작,21.9,21.3,22.9,64.9,57.4,67.6,0,0,0,
20140911,마포,20,19.2,21.1,79,74.8,81.6,0,0,0,
20140911,서대문,20.1,19.5,21.1,72.2,67.8,77.1,0.3,2.1,0,
20140911,서초,21.2,20.6,22.1,68.5,66,71.4,1.2,1.8,0,
20140911,성동,20.9,20.3,22.6,71.1,56.5,76.8,1.7,2.5,0,
20140911,성북,20.9,20.5,22.1,70.6,63.6,73.5,0.1,2,0,
20140911,송파,19.3,18.4,21.1,75.6,66.7,80.4,0.3,1.1,0,
20140911,양천,21.7,20.8,22.8,71.7,63.4,77.8,0,0,0,
20140911,영등포,21,20.4,22.1,80.3,71.7,83.3,1.1,1.8,0,
20140911,용산,22.2,21.4,23.1,65.7,61.5,71.2,0.7,1.8,0,
20140911,은평,20.2,19.4,21.1,61.9,59.9,63.3,0.6,1.6,0,
20140911,종로,21.6,21.1,22.1,65.7,64,67.4,0,0.4,0,
20140911,중구,19.5,19,20.2,74.5,71.6,77.4,0,0.2,0,
20140911,중랑,20.9,20,22.2,70.6,64.7,75.2,0.2,2.1,0,
20140912,강남,22.7,20.6,26.5,71.9,59.3,80.8,0.4,3,1,
20140912,강동,23.2,20.4,27.3,70.9,57.7,80.7,1,4.6,2.5,
20140912,강북,21.7,18.3,27.4,78.1,48.6,93.4,1,8.4,56,
20140912,강서,24.5,22.3,27.1,66.3,57.4,76.7,2,4.2,0,
20140912,관악,23.8,21.5,26.3,59.6,49.5,66.9,0.9,3.3,0,
20140912,광진,22.6,20.1,26.6,74.1,56.7,88.4,1.4,4.8,22,
20140912,구로,24.1,22,26.4,69,56,76.3,2.1,4.7,0,
20140912,금천,24.2,22,26.5,69.4,61.5,75.5,1.9,4.3,0,
20140912,남산,21.5,18.3,26.4,93.4,77.5,99.9,1.3,4.3,0.5,
20140912,노원,21.8,18.9,26.7,87.4,64.1,99.9,0.9,2.8,20.5,
20140912,도봉,20.7,17.3,27.2,86,56.4,98.6,0.3,2.9,30,
20140912,동대문,22.2,19.6,26.7,76.8,56.6,90.3,1.7,3.5,24,
20140912,동작,23.8,21.6,26.8,63.4,49.7,73.2,1.9,4.4,0,
20140912,마포,24.2,21.2,27.6,65.2,50.9,76,0.8,3.5,0,
20140912,서대문,22.9,20,26.6,71.5,55.6,83.6,1.7,4.7,0,
20140912,서초,24.6,21.9,27.3,63.1,54.3,69.1,1.6,4,0,
20140912,성동,22.8,19.9,27.2,66.9,48.3,81.2,2,4.3,0,
20140912,성북,22,18.4,26.7,77.4,51,92.2,1.1,8.7,0,
20140912,송파,23.2,20,26.4,67,55.8,81.2,1,3.4,0,
20140912,양천,24.4,22,27.6,62.8,49.9,71,1.4,3.3,0,
20140912,영등포,24.2,22,27.3,66.8,54.4,74.7,1.9,4,0,
20140912,용산,23.7,21.4,27.8,67.3,51,79.4,1.5,5,0,
20140912,은평,23.5,20.7,26.9,59.4,42.1,70.6,1.1,4.1,0,
20140912,종로,23.1,19.9,27.2,72.7,52.6,87.7,0.3,2.9,1,
20140912,중구,21.9,19.1,26.1,75.1,57.4,88.3,0.2,3,0,
20140912,중랑,22.2,19.4,26.3,73.9,55.9,87.9,1.6,3.4,33.5,
20140913,강남,23.1,19.2,28.3,66.8,44.6,86.5,0.6,2.6,0,
20140913,강동,23.6,19.1,28.8,67.4,44,90,1.3,4.6,0,
20140913,강북,22.9,17.9,28.6,66.8,39.7,90.9,0.9,4.3,0,
20140913,강서,24.5,20.9,29.6,62,42.3,78.7,2.8,5.5,0,
20140913,관악,23.9,19.9,29.3,55.6,31.5,76.5,1,2.9,0,
20140913,광진,23.7,19.4,29.1,63.7,42.4,86.6,1.8,5,0,
20140913,구로,23.9,20.4,28.7,64.5,41.4,85.5,2.7,5.7,0,
20140913,금천,24,20.1,29.1,66.5,41.5,87.7,2.4,5.1,0,
20140913,남산,22.8,17.5,28.8,84,62.9,99.9,1.7,4.2,0,
20140913,노원,23.3,17.8,29.8,73.1,44.3,99.9,0.9,3.3,0,
20140913,도봉,22.2,16.1,29.8,73.8,42.8,99.3,0.5,3.3,0,
20140913,동대문,23.1,18.1,28.9,67.6,44.1,90.2,2,4.6,0,
20140913,동작,23.8,20,29,58.8,36.4,77.7,2,5.3,0,
20140913,마포,23.9,20,29.3,61.5,40.3,83.4,1,4.3,0,
20140913,서대문,23.3,19.9,27.5,63.7,43.5,79.9,3.1,8.2,0,
20140913,서초,24.6,20.2,30.1,60.8,37.3,83.3,1.6,4.6,0,
20140913,성동,24.1,18.5,30.1,58,30.3,84.1,1.9,4.4,0,
20140913,성북,23.2,18.5,29.4,66.7,43.1,89.4,0.8,3.7,0,
20140913,송파,23.1,18.1,28.2,65.8,40.9,90.6,1,3.3,0,
20140913,양천,24.2,20.3,29,59.3,39.1,78.1,1.8,4.3,0,
20140913,영등포,24.3,20.6,30,62.3,40.2,79.8,2,4.1,0,
20140913,용산,24.2,19.8,30.2,60.9,38.8,80.5,1.7,4.3,0,
20140913,은평,23.9,19.8,28.8,52.1,30.7,72.2,1.8,4.9,0,
20140913,종로,23.8,19.9,29.5,63.5,40.9,83.4,0.7,4,0,
20140913,중구,22.8,18.2,28.6,65.7,41.5,85.8,0.5,3.6,0,
20140913,중랑,22.9,18.6,28.5,66,43.3,86.9,1.8,4.5,0,
20140915,강남,24.5,21.8,27.3,60.5,43.4,78.2,1.3,3.8,0,
20140915,강동,25.3,22.4,27.8,58.1,42.7,76.9,2.1,4.5,0,
20140915,강북,24.9,21.9,28.1,55.7,38.6,73.6,1.7,4,0,
20140915,강서,24.2,20.3,27.4,65,45.7,80.3,1.8,3.8,0,
20140915,관악,24.5,21.4,27.1,52.6,28.1,68.4,1.7,4,0,
20140915,광진,25.2,22.4,27.8,57.2,39.4,76.8,1.8,4.6,0,
20140915,구로,24.6,21.4,27.7,62.1,34.9,79.4,2.3,4.9,0,
20140915,금천,24.9,21.8,28.5,61.8,34.5,81,2.2,4.9,0,
20140915,남산,23.8,19.3,26.9,82.4,63.4,96.9,1.3,3.4,0,
20140915,노원,25,21.7,28.3,62.6,39.1,84.1,1.2,3.8,0,
20140915,도봉,24.4,19.5,28.1,62.2,40.9,77.5,0.7,2.9,0,
20140915,동대문,24.9,22.2,27.9,56.9,40.2,78.4,1.9,4.8,0,
20140915,동작,24.8,21.7,27.4,56.8,36.7,74.5,2.2,5.1,0,
20140915,마포,24.2,20.3,27.6,63.5,42,82.2,1.3,4.3,0,
20140915,서대문,23.8,20.5,27.2,65.1,42.6,85.2,1.2,4.4,0,
20140915,서초,25.8,23,28.9,56,33.4,71.4,2.1,5.5,0,
20140915,성동,25.1,21.4,28.5,51.1,32.8,71.5,1.8,4.2,0,
20140915,성북,25,22,28.3,57.4,37.5,76.9,1.6,4.1,0,
20140915,송파,25.4,22.7,27.9,54.8,38.8,71.1,1.3,3.9,0,
20140915,양천,24.7,21.4,27.9,59.1,38.3,75,1.8,4.6,0,
20140915,영등포,24.2,20.5,27.5,65.3,46.3,81.3,3,5.6,0,
20140915,용산,24.9,22,27.8,59.1,40.9,77,2,4.7,0,
20140915,은평,24.2,20.9,27.4,53.7,33.1,71.1,1.8,4.7,0,
20140915,종로,24.9,21.9,28.5,59.5,40.6,77.5,1.2,3.9,0,
20140915,중구,24,20.8,26.7,60.7,43.6,78.9,1.4,4.2,0,
20140915,중랑,24.8,21.9,27.4,57.3,39.9,76.3,1.6,4.3,0,
20140916,강남,22.7,18.1,26.9,41.9,27.1,67.9,0.8,3.8,0,
20140916,강동,23,18,27.7,44.3,27.4,65.4,1.4,4.3,0,
20140916,강북,22.8,17.9,29,41.2,24.7,59.5,1,3.7,0,
20140916,강서,21.8,17.5,26.3,49.9,32.1,75.2,1.4,4.3,0,
20140916,관악,22.5,18.5,26.6,32.6,21.4,49.4,1.5,4.3,0,
20140916,광진,23.2,18.4,28.1,41.1,24.2,63.7,1.5,4.4,0,
20140916,구로,22.7,18.9,26.6,44.1,29.7,60.5,1.3,5.3,0,
20140916,금천,23,18.7,28.2,42.9,31.2,63.1,1.9,4.7,0,
20140916,남산,21.7,15.9,26.7,62.5,50.7,80.7,1.3,3.3,0,
20140916,노원,23,16.9,28.8,45.1,27.5,72.1,1,3.3,0,
20140916,도봉,21.7,15.4,28,49.8,27.8,71.7,0.5,2.7,0,
20140916,동대문,22.9,18.1,28.4,43,26.4,62.1,1.7,4,0,
20140916,동작,22.9,18.8,26.9,38.1,26.7,52.1,1.4,4.4,0,
20140916,마포,21.7,15.9,26.9,48.1,32.1,71,1.1,3.2,0,
20140916,서대문,21.5,16.4,26.2,48.4,34.6,65,1,4.2,0,
20140916,서초,23.9,18.5,28.8,37.3,24.7,59.5,1.8,4.5,0,
20140916,성동,22.9,18.1,28.2,34.5,21.7,56.9,1.5,3.4,0,
20140916,성북,22.9,17.9,28.3,42.5,25.4,62.8,1.1,3.7,0,
20140916,송파,22.9,17.1,27.9,41.5,21.5,65.8,1.1,3.3,0,
20140916,양천,22.7,18.5,27,40.8,27.6,60.6,1.4,4.5,0,
20140916,영등포,22,18.2,26.3,48.5,32.5,69.2,2.7,5.6,0,
20140916,용산,23,18.9,27.5,41.5,30.8,55.2,1.6,4.4,0,
20140916,은평,21.8,17,26.3,38.9,23.5,54.8,1.2,4,0,
20140916,종로,22.8,17.9,27.5,42,29,59.3,0.6,3.8,0,
20140916,중구,21.8,16.2,26.9,43.4,25.6,63.5,0.6,4,0,
20140916,중랑,22.5,17.7,27.3,43,26.2,61.1,1.3,4.3,0,
20140917,강남,21.5,19.1,23.6,53,40.1,68.3,0.3,2.7,0,
20140917,강동,21.4,19,24.3,58.3,47.4,70.3,1.1,4.5,0,
20140917,강북,21.5,19.2,24.1,48.5,37.2,65.7,0.5,3.3,0,
20140917,강서,21,18.6,23.6,55.3,40.2,71.3,1.1,4.9,0,
20140917,관악,21.6,20,23.5,38.5,21.7,58.2,0.9,3.1,0,
20140917,광진,21.7,19.3,23.9,53.6,40.3,70.6,1.2,3.6,0,
20140917,구로,21.6,19.5,23.7,49.5,33.8,66.3,0.9,4.4,0,
20140917,금천,21.7,19.4,23.9,49.6,35.6,68.8,1.5,3.5,0,
20140917,남산,20.4,17.8,22.6,66.1,53.6,85.9,0.6,4.6,0,
20140917,노원,21.4,18.1,24.5,55.7,43,73.6,0.7,3.2,0,
20140917,도봉,20.5,17.2,24.4,57.8,41.2,80.1,0.3,2.8,0,
20140917,동대문,21.5,18.5,24.2,53.6,39.9,67.6,1.5,4,0,
20140917,동작,21.9,20.2,23.8,43.2,31.1,59.9,1.2,4.1,0,
20140917,마포,20.8,18.3,23.7,52.6,35.3,68.5,0.8,2.9,0,
20140917,서대문,20.6,18.3,22.9,54.2,42.5,64.4,0.5,5.3,0,
20140917,서초,22.5,20.1,25.2,45.9,30.1,62,1.4,4.2,0,
20140917,성동,21.8,19.4,24.7,42,32.5,60.2,1.3,4.3,0,
20140917,성북,21.6,19,24,51.3,39.1,66.2,0.4,3,0,
20140917,송파,21,18.1,23.9,57.3,41.7,68.9,0.9,2.8,0,
20140917,양천,21.7,19.7,23.9,46.3,30.1,62.2,1.1,3.4,0,
20140917,영등포,21.1,18.9,23.1,53.5,39.3,66.1,1.9,4.4,0,
20140917,용산,22.1,20.3,23.9,46.5,35.7,63.2,1.2,4.3,0,
20140917,은평,20.9,18.6,23.4,44.6,32,59.8,0.4,2.7,0,
20140917,종로,21.9,19.6,24.3,49.1,39.8,63.4,0.2,2.3,0,
20140917,중구,21,18.6,23.4,50.1,39.9,66,0.1,3.5,0,
20140917,중랑,21.2,18.7,23.3,53.9,40.1,69,1.3,3.3,0,
20140918,강남,20.7,17.7,26.2,57.4,36.4,66.6,0.4,2.8,0,
20140918,강동,20.9,17.6,26.6,59.5,43.3,69.5,1.4,4.7,0,
20140918,강북,21,16.7,26.3,55.3,25.2,72.3,0.9,3.5,0,
20140918,강서,21.1,17.1,26.4,61.4,38.2,81.8,1.7,5.7,0,
20140918,관악,21.1,18.3,26.3,46.6,31.5,58.2,0.9,2.8,0,
20140918,광진,21.1,17.9,30.7,56.5,30.6,71.9,1.4,4.2,0,
20140918,구로,21.1,18.6,25.4,58.5,44.5,68,1.9,5.3,0,
20140918,금천,20.9,18.2,25.6,60.3,45.5,68.6,2.1,4.5,0,
20140918,남산,20,15.8,25.4,76.3,60.4,96.9,1.6,4.3,0,
20140918,노원,21,16.1,27.5,61.6,27.9,84.7,0.7,2.5,0,
20140918,도봉,19.5,14.5,27,64.9,33.2,87.2,0.3,2.7,0,
20140918,동대문,20.7,16.7,26.9,59.2,23.8,74.9,1.6,4.4,0,
20140918,동작,21.4,18.4,26.3,50.9,31,61.7,1.7,4.5,0,
20140918,마포,20.6,15.9,27.3,61.7,35.4,83.1,0.5,3.4,0,
20140918,서대문,20.3,16.4,25.9,60,37.4,76.8,1.3,5.9,0,
20140918,서초,21.4,18.5,26.4,53.3,41.4,63,1.5,3.5,0,
20140918,성동,21.3,17,26.7,48.6,22.9,64.6,1.8,4.7,0,
20140918,성북,21.1,17.2,26.9,58.2,26.7,73.5,0.6,3,0,
20140918,송파,20.5,16.8,25.6,57.8,40.7,69.9,1.2,3.5,0,
20140918,양천,21.4,18,26.7,55.7,29.5,74.3,1.2,4.4,0,
20140918,영등포,21.2,17.6,27.2,60.5,36.1,79.4,1.7,3.7,0,
20140918,용산,21.7,18.4,27.8,54.9,33.8,68,1.5,4.1,0,
20140918,은평,20.8,16.1,26.9,50.9,28.3,68.4,0.8,4.8,0,
20140918,종로,21.5,17.6,27.5,56.7,32.9,72.1,0.6,3.1,0,
20140918,중구,20,16.7,25.6,59.5,33.2,73.4,0.3,3.5,0,
20140918,중랑,20.7,17.2,26.7,57.9,26.7,71.2,1.6,3.5,0,
20140919,강남,21.3,15.7,27.4,58.2,30.1,83.5,0.2,3.2,0,
20140919,강동,21.6,15.4,28.8,59.3,30.7,83.9,0.9,3.8,0,
20140919,강북,22,16.2,28.2,51.9,26.8,76.1,0.5,3.8,0,
20140919,강서,22.2,18.1,27.9,58.9,31.9,80.7,1.3,4.4,0,
20140919,관악,22,17,28,44.3,19.1,67.1,0.9,3.6,0,
20140919,광진,21.8,15.7,28.3,56.4,27.5,80.8,1,3.9,0,
20140919,구로,22.2,17.4,27.9,54.6,30.7,75.3,0.9,5.1,0,
20140919,금천,21.7,15.9,28.6,58,31.4,79.7,1.3,4.2,0,
20140919,남산,21,15.1,27.2,75.6,49.4,99.9,1.2,3.9,0,
20140919,노원,21.7,15.3,29,60.1,29.1,90.9,0.6,2.5,0,
20140919,도봉,20.2,13.2,28.5,63.2,29.7,92.2,0.3,2.8,0,
20140919,동대문,21.5,15.4,28.1,56,26.8,82.8,1.6,5,0,
20140919,동작,22.4,17.1,27.7,48.6,21.9,73.8,1.7,4.2,0,
20140919,마포,22,16.7,29,57.9,27.8,78.1,0.8,3.6,0,
20140919,서대문,21.5,17.1,28,57.5,31.3,74.8,1.1,3.9,0,
20140919,서초,22.2,16.4,28.8,52.5,26,76,1.4,4.1,0,
20140919,성동,22.1,16.1,28.5,50.1,20.3,77.3,1.6,3.3,0,
20140919,성북,21.7,15.9,28.2,55.4,27.5,80.6,0.6,3.7,0,
20140919,송파,20.9,14,27.3,57.8,28.2,87.1,0.8,3,0,
20140919,양천,22.6,17.5,28.4,52.5,26.6,73.2,0.7,3.7,0,
20140919,영등포,22.4,18,28.3,57.4,29.1,79.8,1.5,5,0,
20140919,용산,22.7,17.4,29,52.4,26.5,77.6,1.2,4,0,
20140919,은평,21.7,16.9,27.4,47.9,27.4,65.4,0.9,4.3,0,
20140919,종로,22.3,17.2,29.1,54.1,28.5,74.9,0.4,3.2,0,
20140919,중구,20.9,14.7,27.4,58,27.5,85.3,0.3,3.6,0,
20140919,중랑,21.4,15.6,27.7,55.7,26.9,79.3,1.1,3.4,0,
20140920,강남,21.6,16.1,27.9,56.4,26.1,77.5,0.2,2.6,0,
20140920,강동,21.6,15.8,28.3,55.9,23.6,78.4,0.9,4.3,0,
20140920,강북,21.9,16.6,27.7,50.1,21.1,70.3,0.8,4.4,0,
20140920,강서,22.2,18.3,27.5,57.9,28.1,80.2,1.8,4.5,0,
20140920,관악,22.4,17.9,28.2,43.7,11.4,66.3,1,3.5,0,
20140920,광진,21.8,16.5,27.9,52.8,23.1,72.5,1.1,4,0,
20140920,구로,22.3,18.3,27.5,55.7,24.7,76.1,1.5,5.7,0,
20140920,금천,22.2,17.4,28.2,57.1,25.1,80.9,1.5,4.6,0,
20140920,남산,21,15.1,27.4,75.5,48.2,93.6,1.4,4,0,
20140920,노원,21.5,15.4,28,58.5,30,86,0.7,4.2,0,
20140920,도봉,20.2,13.5,27.5,61.9,26.7,87.8,0.3,3,0,
20140920,동대문,21.5,15.8,27.9,53.1,21.3,74.7,1.7,6.1,0,
20140920,동작,22.4,17.9,27.4,48.4,17.3,67.6,1.9,4.5,0,
20140920,마포,22,16.8,28.5,55.2,22.9,76.8,0.9,4.4,0,
20140920,서대문,21.6,17.4,27.2,54.7,24,70.3,1.8,4.7,0,
20140920,서초,22.5,17.5,28.3,51.6,19.4,75.9,1.5,4.7,0,
20140920,성동,22.1,16.7,28.5,46.5,15.6,68.9,1.5,3.6,0,
20140920,성북,21.7,16.2,28.1,53.6,22.3,74.8,0.7,4.4,0,
20140920,송파,21,14.4,27.3,54.5,21,83.6,0.7,4.4,0,
20140920,양천,22.5,18.4,28.1,51.9,21,72.5,1.1,3.8,0,
20140920,영등포,22.4,18.5,27.9,56.4,23.8,74.7,1.9,4.9,0,
20140920,용산,22.8,17.9,28.8,50.9,21.5,69.7,1.4,3.9,0,
20140920,은평,22,17.5,27.9,44.3,16.7,60.8,1.3,5,0,
20140920,종로,22.4,17.8,28.7,51.8,24.4,68.7,0.5,3.8,0,
20140920,중구,21,15.4,27.6,56.3,25.2,78.5,0.5,3.8,0,
20140920,중랑,21.6,16.2,27.4,52.8,22.9,73.7,1.2,5.1,0,
20140923,강남,24.9,22.2,27.9,48.9,33.5,63.4,0.4,2.2,0,
20140923,강동,25.1,22.5,28.3,49.5,34.5,64,2,4.1,0,
20140923,강북,25.3,22.9,28,42.8,29.6,55.6,1.3,3.9,0,
20140923,강서,25.9,22.9,28.8,45.8,31.7,57.3,2.1,4.4,0,
20140923,관악,25.7,22.6,28.8,35.8,20.4,49.1,0.9,3.1,0,
20140923,광진,25.3,22.4,28.5,45.8,32.8,59.2,1.8,4.3,0,
20140923,구로,25.7,22.6,28.2,43.4,28.9,59.9,2.6,5.6,0,
20140923,금천,25.8,22.8,28.6,44.4,31,63.6,2.3,4.9,0,
20140923,남산,24.5,21.9,29,67.8,57.8,79.3,1.3,4.2,0,
20140923,노원,25.4,22.8,29,48.6,31,63.4,0.8,2.7,0,
20140923,도봉,24.2,20.9,28.5,52.6,29.2,68.8,0.6,3.2,0,
20140923,동대문,25.1,22.7,27.7,45.5,31,59.8,2.2,5.4,0,
20140923,동작,25.8,22.7,28.3,39.5,28.4,53.3,1.7,4.6,0,
20140923,마포,25.8,23.5,29.2,42.3,31.3,53.7,1.2,4.2,0,
20140923,서대문,24.9,22,27.3,45.2,33.4,59.1,2.7,6.7,0,
20140923,서초,26,23.7,29.2,42.4,26.9,55.3,1.6,4.6,0,
20140923,성동,25.8,22.9,29.6,36.7,22.1,59.4,1.6,3.9,0,
20140923,성북,25.3,22.3,28.6,45,30.8,59.7,0.8,3.8,0,
20140923,송파,24.8,21.7,27.9,49.2,33.2,64,1,3,0,
